,distance,country,continent,duration,mode,co2,user_name,house,region,title,rank,institution,day,month,year
2527,8622,United States,,174,plane,0.13712,Balman,Byrch,Crownlands,Magister,D,,24,1,2015
2528,9329,China,AS,176,other,0.13712,Balman,Byrch,Crownlands,Magister,D,,28,10,2014
2529,9905,Japan,AS,328,other,0.13712,Balman,Byrch,Crownlands,Magister,D,,4,8,2017
2530,26,France,EU,50,car,0.20033,Addam,Frey,Riverlands,Maester,B,Faith of the Seven,23,3,2016
2531,324,Switzerland,EU,2184,other,0.14678,Addam,Frey,Riverlands,Maester,B,Faith of the Seven,1,6,2017
2532,8320,United States,,111,plane,0.13712,Addam,Frey,Riverlands,Maester,B,Faith of the Seven,21,6,2016
2533,26,France,EU,83,public,0.075,Cersei,Frey,Riverlands,Maester,D,Faith of the Seven,7,3,2017
2534,336,France,EU,155,plane,0.16508,Cersei,Frey,Riverlands,Maester,D,Faith of the Seven,2,7,2018
2535,26,France,EU,81,public,0.075,Shirei,Frey,Riverlands,Maester,B,Faith of the Seven,7,3,2017
2536,26,France,EU,105,public,0.075,Elmar,Frey,Riverlands,Maester,B,Faith of the Seven,4,2,2019
2537,481,France,EU,104,train,0.01214,Elmar,Frey,Riverlands,Maester,B,Faith of the Seven,11,10,2018
2538,26,France,EU,11,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,6,2,2020
2539,26,France,EU,11,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,7,2,2020
2540,84,France,EU,30,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,4,3,2019
2541,84,France,EU,7,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,6,3,2019
2542,94,France,EU,27,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,1,3,2020
2543,94,France,EU,60,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,1,7,2020
2544,203,France,EU,29,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,14,12,2017
2545,203,France,EU,30,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,17,5,2018
2546,229,France,EU,52,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,12,12,2018
2547,362,France,EU,77,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,15,9,2015
2548,383,France,EU,16,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,7,12,2017
2549,383,France,EU,72,plane,0.16508,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,3,7,2018
2550,387,France,EU,29,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,5,12,2018
2551,387,France,EU,29,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,19,12,2018
2552,425,France,EU,58,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,3,5,2017
2553,481,France,EU,12,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,23,1,2015
2554,481,France,EU,25,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,14,9,2015
2555,481,France,EU,12,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,28,9,2015
2556,481,France,EU,29,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,8,2,2016
2557,481,France,EU,7,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,17,5,2016
2558,481,France,EU,38,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,21,6,2016
2559,481,France,EU,11,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,7,12,2016
2560,481,France,EU,37,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,12,1,2017
2561,481,France,EU,23,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,28,4,2017
2562,481,France,EU,47,car,0.20033,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,6,12,2017
2563,481,France,EU,9,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,5,10,2018
2564,481,France,EU,24,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,25,10,2018
2565,481,France,EU,29,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,23,9,2019
2566,481,France,EU,39,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,5,11,2019
2567,481,France,EU,17,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,19,11,2019
2568,481,France,EU,61,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,26,11,2019
2569,481,France,EU,75,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,27,1,2020
2570,497,France,EU,108,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,20,4,2015
2571,497,France,EU,76,plane,0.16508,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,14,2,2020
2572,604,France,EU,50,plane,0.16508,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,22,1,2020
2573,637,France,EU,1520,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,19,7,2017
2574,652,France,EU,46,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,15,2,2016
2575,652,France,EU,28,plane,0.16508,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,27,3,2019
2576,652,France,EU,14,other,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,29,11,2019
2577,752,France,EU,77,train,0.01214,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,5,7,2016
2578,1156,Serbia,EU,50,plane,0.14678,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,24,4,2017
2579,7317,United States,,127,plane,0.13712,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,1,11,2016
2580,7435,United States,,57,plane,0.13712,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,9,11,2017
2581,9198,United States,,146,other,0.13712,Geremy,Frey,Riverlands,Maester,H,Many-Faced God,6,1,2016
2582,27,France,EU,82,public,0.075,Tom,Hightower,Reach,Septon,E,Many-Faced God,24,8,2020
2583,27,France,EU,82,car,0.20033,Cletus,Yronwood,Dorne,Knight,K,,24,8,2020
2584,51,France,EU,8,car,0.20033,Cletus,Yronwood,Dorne,Knight,K,,5,12,2019
2585,8525,Brazil,SA,281,other,0.13712,Cletus,Yronwood,Dorne,Knight,K,,23,10,2014
2586,27,France,EU,82,public,0.075,Arianne,Martell,Dorne,Septon,I,Old Gods,24,8,2020
2587,94,France,EU,14,car,0.20033,Arianne,Martell,Dorne,Septon,I,Old Gods,3,7,2015
2588,336,France,EU,59,public,0.075,Arianne,Martell,Dorne,Septon,I,Old Gods,22,6,2016
2589,27,France,EU,82,car,0.20033,Alysanne,Hightower,Reach,Maester,E,Many-Faced God,24,8,2020
2590,1254,Ireland,EU,719,plane,0.14678,Alysanne,Hightower,Reach,Maester,E,Many-Faced God,1,8,2014
2591,29,France,EU,6,car,0.20033,Rickon,Stark,North,Maester,H,,29,3,2013
2592,29,France,EU,6,car,0.20033,Rickon,Stark,North,Maester,H,,24,4,2013
2593,481,France,EU,36,train,0.01214,Rickon,Stark,North,Maester,H,,29,4,2013
2594,29,France,EU,55,car,0.20033,Quenten,Redwyne,Reach,Maester,E,Faith of the Seven,15,10,2014
2595,51,France,EU,12,other,0.20033,Quenten,Redwyne,Reach,Maester,E,Faith of the Seven,10,10,2014
2596,336,France,EU,11,train,0.01214,Quenten,Redwyne,Reach,Maester,E,Faith of the Seven,12,5,2015
2597,336,France,EU,11,train,0.01214,Quenten,Redwyne,Reach,Maester,E,Faith of the Seven,13,5,2015
2598,29,France,EU,55,car,0.20033,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,15,10,2014
2599,94,France,EU,11,car,0.20033,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,22,2,2016
2600,243,France,EU,55,other,0.01214,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,8,2,2018
2601,383,France,EU,73,plane,0.16508,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,8,3,2016
2602,481,France,EU,66,train,0.01214,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,17,3,2015
2603,695,Netherlands,EU,93,other,0.14678,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,8,9,2014
2604,6095,India,AS,687,plane,0.13712,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,23,10,2015
2605,8322,China,AS,180,other,0.13712,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,24,8,2013
2606,8785,Thailand,AS,158,other,0.13712,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,16,12,2013
2607,16521,Australia,OC,1666,other,0.13712,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,24,6,2013
2608,16827,Australia,OC,1166,plane,0.13712,Desmond,Redwyne,Reach,Maester,J,Faith of the Seven,13,7,2015
2609,29,France,EU,54,car,0.20033,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,15,10,2014
2610,336,France,EU,10,car,0.20033,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,22,2,2016
2611,474,France,EU,65,train,0.01214,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,11,5,2015
2612,481,France,EU,130,train,0.01214,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,21,7,2013
2613,481,France,EU,40,train,0.01214,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,20,10,2014
2614,860,Germany,EU,80,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,13,9,2015
2615,681,Austria,EU,106,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,17,5,2014
2616,511,Spain,EU,38,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,15,2,2016
2617,722,Spain,EU,54,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,21,6,2016
2618,934,Spain,EU,54,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,17,3,2015
2619,614,Slovenia,EU,62,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,22,5,2016
2620,847,Czechia,EU,80,plane,0.14678,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,9,6,2015
2621,1935,Turkey,AS,96,plane,0.13712,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,2,3,2014
2622,9329,China,AS,185,plane,0.13712,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,19,3,2016
2623,9935,Malaysia,AS,128,plane,0.13712,Patricia,Redwyne,Reach,Maester,B,Faith of the Seven,9,9,2014
2624,31,France,EU,94,public,0.075,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,3,2,2020
2625,35,France,EU,36,other,0.20033,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,5,3,2018
2626,209,France,EU,85,other,0.01214,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,3,4,2018
2627,336,France,EU,125,other,0.01214,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,13,5,2018
2628,725,France,EU,118,train,0.01214,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,28,5,2017
2629,266,Italy,EU,127,car,0.20033,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,4,9,2017
2630,801,Netherlands,EU,86,train,0.01214,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,12,10,2018
2631,1362,Poland,EU,98,other,0.14678,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,19,5,2019
2632,1661,Sweden,EU,150,plane,0.14678,Jonos,Bracken,Riverlands,Septon,E,Lord of Light,25,6,2017
2633,31,France,EU,11,car,0.20033,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,30,6,2020
2634,94,France,EU,6,other,0.20033,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,18,6,2019
2635,229,France,EU,54,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,12,12,2018
2636,336,France,EU,12,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,11,7,2019
2637,336,France,EU,12,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,12,7,2019
2638,336,France,EU,455,car,0.20033,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,21,9,2020
2639,383,France,EU,30,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,20,9,2017
2640,383,France,EU,18,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,28,11,2018
2641,387,France,EU,31,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,5,12,2018
2642,387,France,EU,31,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,19,12,2018
2643,473,France,EU,37,plane,0.16508,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,16,6,2014
2644,481,France,EU,12,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,27,6,2019
2645,481,France,EU,15,train,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,4,11,2019
2646,481,France,EU,8,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,12,11,2019
2647,497,France,EU,90,plane,0.16508,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,2,12,2014
2648,637,France,EU,11,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,26,6,2019
2649,652,France,EU,45,other,0.01214,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,15,2,2016
2650,2376,Finland,EU,60,plane,0.14678,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,4,9,2019
2651,9198,United States,,152,other,0.13712,Tytos,Frey,Riverlands,Maester,I,Faith of the Seven,6,1,2016
2652,35,France,EU,36,other,0.20033,Ronel,Rivers,Riverlands,Maester,E,Faith of the Seven,5,3,2018
2653,362,France,EU,54,other,0.01214,Ronel,Rivers,Riverlands,Maester,E,Faith of the Seven,1,2,2016
2654,10150,Brazil,SA,370,other,0.13712,Ronel,Rivers,Riverlands,Maester,E,Faith of the Seven,26,11,2019
2655,37,France,EU,103,other,0.20033,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,27,8,2018
2656,78,France,EU,40,car,0.20033,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,30,3,2016
2657,94,France,EU,15,other,0.20033,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,25,11,2019
2658,411,France,EU,16,car,0.20033,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,7,6,2019
2659,471,France,EU,42,other,0.01214,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,12,10,2016
2660,481,France,EU,18,train,0.01214,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,25,11,2014
2661,481,France,EU,100,train,0.01214,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,21,3,2019
2662,1063,Germany,EU,50,other,0.14678,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,23,5,2019
2663,9298,Brazil,SA,307,other,0.13712,Lady,Bracken,Riverlands,Maester,E,Many-Faced God,29,11,2018
2664,40,France,EU,52,other,0.20033,Alec,Hunter,Vale,Maester,H,Faith of the Seven,10,7,2018
2665,163,France,EU,53,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,29,10,2018
2666,217,France,EU,12,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,8,12,2014
2667,229,France,EU,15,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,26,3,2015
2668,229,France,EU,75,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,18,10,2016
2669,336,France,EU,33,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,2,10,2014
2670,336,France,EU,51,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,1,7,2019
2671,383,France,EU,18,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,29,3,2016
2672,383,France,EU,98,plane,0.16508,Alec,Hunter,Vale,Maester,H,Faith of the Seven,25,6,2018
2673,389,France,EU,31,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,6,9,2016
2674,391,France,EU,38,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,14,3,2016
2675,471,France,EU,29,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,23,3,2016
2676,471,France,EU,39,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,20,3,2019
2677,481,France,EU,51,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,3,11,2014
2678,481,France,EU,31,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,26,11,2018
2679,497,France,EU,35,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,1,4,2015
2680,652,France,EU,32,other,0.01214,Alec,Hunter,Vale,Maester,H,Faith of the Seven,10,6,2019
2681,404,Italy,EU,55,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,4,4,2016
2682,934,Spain,EU,57,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,23,4,2018
2683,1268,Spain,EU,192,plane,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,23,10,2015
2684,1268,Spain,EU,149,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,16,12,2018
2685,1268,Spain,EU,250,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,8,1,2020
2686,847,Czechia,EU,126,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,7,4,2019
2687,1670,Norway,EU,129,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,16,9,2019
2688,3224,Russia,EU,88,other,0.14678,Alec,Hunter,Vale,Maester,H,Faith of the Seven,15,10,2019
2689,5929,Canada,,176,other,0.13712,Alec,Hunter,Vale,Maester,H,Faith of the Seven,26,5,2019
2690,6747,India,AS,131,other,0.13712,Alec,Hunter,Vale,Maester,H,Faith of the Seven,10,1,2015
2691,41,France,EU,34,other,0.20033,Doran,Martell,Dorne,Magister,E,,25,6,2018
2692,44,France,EU,11,other,0.20033,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,10,10,2014
2693,156,France,EU,85,train,0.01214,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,10,9,2018
2694,336,France,EU,10,car,0.20033,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,22,2,2016
2695,383,France,EU,70,other,0.01214,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,26,5,2015
2696,383,France,EU,146,plane,0.16508,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,7,9,2015
2697,383,France,EU,77,other,0.01214,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,8,3,2016
2698,476,France,EU,13,train,0.01214,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,1,12,2015
2699,481,France,EU,72,train,0.01214,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,17,3,2015
2700,117,Switzerland,EU,144,other,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,14,10,2014
2701,266,Switzerland,EU,174,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,8,9,2019
2702,404,Italy,EU,144,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,16,7,2016
2703,480,Italy,EU,83,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,19,3,2016
2704,637,Belgium,EU,35,other,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,17,5,2015
2705,614,Slovenia,EU,204,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,24,5,2016
2706,1145,Poland,EU,78,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,25,6,2019
2707,1254,Ireland,EU,196,plane,0.14678,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,8,9,2017
2708,9803,Cambodia,AS,277,other,0.13712,Medger,Redwyne,Reach,Maester,E,Faith of the Seven,15,11,2016
2709,44,France,EU,10,car,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,25,9,2015
2710,59,France,EU,27,other,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,20,5,2015
2711,65,France,EU,7,car,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,24,4,2014
2712,65,France,EU,11,car,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,6,10,2015
2713,94,France,EU,8,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,26,5,2015
2714,94,France,EU,13,car,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,24,11,2015
2715,94,France,EU,12,car,0.20033,Cregard,Stark,North,Maester,J,Many-Faced God,7,4,2016
2716,205,France,EU,18,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,28,6,2013
2717,217,France,EU,26,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,5,6,2014
2718,368,France,EU,34,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,16,6,2013
2719,368,France,EU,18,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,3,12,2013
2720,383,France,EU,52,plane,0.16508,Cregard,Stark,North,Maester,J,Many-Faced God,17,12,2014
2721,383,France,EU,35,plane,0.16508,Cregard,Stark,North,Maester,J,Many-Faced God,26,10,2015
2722,383,France,EU,18,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,20,5,2016
2723,391,France,EU,30,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,6,12,2016
2724,438,France,EU,52,plane,0.16508,Cregard,Stark,North,Maester,J,Many-Faced God,29,5,2013
2725,438,France,EU,14,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,17,11,2015
2726,481,France,EU,15,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,22,3,2013
2727,481,France,EU,18,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,28,3,2013
2728,481,France,EU,15,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,19,4,2013
2729,481,France,EU,18,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,1,10,2013
2730,481,France,EU,18,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,1,10,2014
2731,481,France,EU,28,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,18,9,2014
2732,481,France,EU,55,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,10,5,2015
2733,481,France,EU,25,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,18,6,2015
2734,481,France,EU,55,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,14,7,2015
2735,481,France,EU,48,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,10,1,2017
2736,481,France,EU,50,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,14,3,2018
2737,481,France,EU,17,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,29,11,2018
2738,481,France,EU,66,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,4,2,2019
2739,481,France,EU,14,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,18,7,2019
2740,492,France,EU,19,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,25,3,2014
2741,492,France,EU,17,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,27,3,2014
2742,492,France,EU,18,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,1,4,2014
2743,492,France,EU,53,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,19,5,2014
2744,492,France,EU,93,train,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,30,9,2015
2745,497,France,EU,53,plane,0.16508,Cregard,Stark,North,Maester,J,Many-Faced God,12,11,2013
2746,518,France,EU,16,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,22,10,2013
2747,529,France,EU,16,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,17,12,2018
2748,588,France,EU,20,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,10,7,2019
2749,598,France,EU,33,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,29,6,2014
2750,610,France,EU,16,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,23,1,2014
2751,610,France,EU,33,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,18,11,2018
2752,637,France,EU,16,other,0.01214,Cregard,Stark,North,Maester,J,Many-Faced God,19,12,2013
